"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"R-RNO-9648002","RAS processing",20,0.517570858399415,1.48374969991903,0.04042388330262,0.0802993805914448,0.0360651761390256,3957,"tags=65%, list=21%, signal=51%","24525/25318/24605/100912032/293621/24888/309399/192255/64511/50663/24242/309153/50522",0.321775918075361
"R-RNO-5693616","Presynaptic phase of homologous DNA pairing and strand exchange",16,0.549074466959873,1.4805366304308,0.0605427974947808,0.111129180896623,0.0499118854180719,3016,"tags=56%, list=16%, signal=47%","85482/140583/499870/291787/497856/360588/497672/64557/192218",0.266350657088526
"R-RNO-983170","Antigen Presentation: Folding, assembly and peptide loading of class I MHC",20,0.515737986920042,1.4784953034178,0.041697050568704,0.0823496663447429,0.0369860290308337,4828,"tags=60%, list=26%, signal=44%","499400/24988/24812/295461/29468/64202/24223/310843/29144/24747/680842/25617",0.321775918075361
"R-RNO-1474290","Collagen formation",40,0.432436433141722,1.47733739809464,0.0197675494710289,0.0439561679213051,0.0197422063134489,4693,"tags=48%, list=25%, signal=36%","678743/290350/290905/25697/304021/298069/29345/81687/83470/85490/29393/290637/25335/366474/84032/84352/29569/288583/554172",0.352487857583619
"R-RNO-9758274","Regulation of NF-kappa B signaling",13,0.565940845329225,1.47596873782313,0.0578512396694215,0.107618004829686,0.0483348971228136,3957,"tags=54%, list=21%, signal=42%","64044/100912032/84351/311786/192255/291921/50522",0.271288554688953
"R-RNO-2173782","Binding and Uptake of Ligands by Scavenger Receptors",19,0.518968372644703,1.47180578665901,0.0499537859517462,0.0964267996243689,0.0433085471813204,7194,"tags=84%, list=39%, signal=51%","24440/54225/25073/58917/503164/25632/362862/64202/24186/299858/312701/24464/24791/367391/25377/100363145",0.321775918075361
"R-RNO-9006931","Signaling by Nuclear Receptors",133,0.344284228309952,1.470450584922,0.00872897629052855,0.0219294134749798,0.00984924359036626,3464,"tags=38%, list=19%, signal=31%","301252/50662/353252/117056/117017/25513/85252/24525/362809/84424/24605/25433/500987/299331/116676/293621/60421/85385/83805/24827/24829/60349/362110/260321/691488/316123/25643/24185/680615/81687/291159/24600/59325/29414/170635/310678/29183/302711/192218/170897/246332/89813/363026/361391/50663/83828/311764/297893/64627/24242",0.380730400722792
"R-RNO-5633007","Regulation of TP53 Activity",105,0.359924649262686,1.47028793043006,0.0103685026758999,0.0253644755198029,0.0113920464959746,6034,"tags=58%, list=33%, signal=39%","686781/296883/58936/85482/100912032/373541/24842/293345/140583/310034/291787/100361529/497856/83712/24185/114494/362272/289372/360588/288414/497672/29414/114592/64557/81785/59102/294800/192255/304528/311546/116468/54237/65248/364382/192218/689314/297893/288003/317256/50522/24673/679713/81650/311575/89812/83803/305851/299694/362834/25233/314621/116549/282844/360471/64012/64562/140607/246334/170844/294018/117281",0.380730400722792
"R-RNO-182971","EGFR downregulation",23,0.490138957698394,1.46985329253018,0.0562248995983936,0.105165186292616,0.047233253101092,2776,"tags=48%, list=15%, signal=41%","117255/25433/306141/100912032/56084/24827/81922/59325/64465/192255/29183",0.271288554688953
"R-RNO-6811438","Intra-Golgi traffic",23,-0.489958424623704,-1.46918773927259,0.0516582391760412,0.0980549910285967,0.0440398231805749,5712,"tags=57%, list=31%, signal=39%","293456/310411/94189/116691/291990/365793/65277/309306/65134/64516/690961/314393/361407",0.321775918075361
"R-RNO-6804759","Regulation of TP53 Activity through Association with Co-factors",12,0.575139316823758,1.46383018068292,0.0642023346303502,0.116473261940016,0.0523120935231856,2452,"tags=33%, list=13%, signal=29%","686781/24842/24185/29414",0.248911114434702
"R-RNO-5654741","Signaling by FGFR3",36,0.437448646814848,1.45985246265663,0.0490196078431373,0.0953417420098969,0.042821210993934,4414,"tags=42%, list=24%, signal=32%","25513/24525/24605/306141/100912032/54250/293621/85385/83805/192255/25622/116590/50522/24673/81504",0.287857117255149
"R-RNO-397795","G-protein beta:gamma signalling",21,0.493042492455884,1.45801202560921,0.0574948665297741,0.107149523987306,0.0481244864823611,2787,"tags=52%, list=15%, signal=45%","29431/497931/79218/24185/81667/294962/24400/117273/29414/64465/60449",0.271288554688953
"R-RNO-2243919","Crosslinking of collagen fibrils",13,0.558924782531104,1.45767090786776,0.0702479338842975,0.125224577793748,0.0562426063788068,4693,"tags=62%, list=25%, signal=46%","678743/290350/290905/83470/29393/84352/29569/554172",0.245041785430996
"R-RNO-199418","Negative regulation of the PI3K/AKT network",93,0.360629961992342,1.45746409275589,0.0136325603573763,0.0319026812016227,0.0143285764892474,3392,"tags=28%, list=18%, signal=23%","25267/294235/25556/25150/246273/24553/25513/25433/25466/301059/54250/83805/24628/24827/24185/363875/24629/361749/59325/308875/29414/84477/29183/300177/25622/25022",0.380730400722792
"R-RNO-674695","RNA Polymerase II Pre-transcription Events",50,0.400253510428314,1.45634513288615,0.0296276920777057,0.0612265814105813,0.0274989349444405,4732,"tags=44%, list=26%, signal=33%","64525/117017/306261/500715/304832/373541/293345/362110/316123/361531/683469/81785/81807/83828/84389/303281/317256/294693/363064/361365/305851/288651",0.352487857583619
"R-RNO-445355","Smooth Muscle Contraction",26,0.47294948563692,1.45477466617169,0.0499040307101727,0.0964267996243689,0.0433085471813204,4561,"tags=58%, list=25%, signal=44%","24851/305679/29431/501203/81633/313494/500450/24852/25687/29432/50663/24242/171115/25202/50685",0.282013350011725
"R-RNO-5419276","Mitochondrial translation termination",49,-0.403151619732803,-1.45388073750012,0.0412877856086447,0.0818568283343535,0.0367646787598629,491,"tags=12%, list=3%, signal=12%","363023/364656/293754/361473/691393/293666",0.321775918075361
"R-RNO-3295583","TRP channels",20,0.506752865239458,1.45273714609316,0.053742802303263,0.101635373359492,0.0456478943569364,2476,"tags=35%, list=13%, signal=30%","306886/246240/116469/29465/114246/497948/690743",0.271288554688953
"R-RNO-176407","Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase",12,0.570515686153101,1.45206223173201,0.0680933852140078,0.122430008956655,0.0549874707027897,4532,"tags=67%, list=25%, signal=50%","292588/361389/296368/360643/64515/293155/361831/304490",0.241339976815091
"R-RNO-70268","Pyruvate metabolism",29,-0.453183746550697,-1.45200192219829,0.0515463917525773,0.0980242143717843,0.0440260003398414,1963,"tags=41%, list=11%, signal=37%","24651/81654/81670/81530/83529/24534/302980/294320/296849/298942/24439/289950",0.287857117255149
"R-RNO-5625886","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3",15,0.533080126713124,1.45125757354778,0.0909090909090909,0.15530303030303,0.0697518598717555,3440,"tags=53%, list=19%, signal=43%","117056/500987/24829/691488/680615/291159/310678/64627",0.211400189384923
"R-RNO-451927","Interleukin-2 family signaling",29,0.459466185806098,1.44989622703798,0.0349630726871797,0.0706803986257224,0.0317449649952195,4414,"tags=38%, list=24%, signal=29%","25125/24514/25513/85384/85385/54259/84477/25155/25326/313050/81504",0.321775918075361
"R-RNO-168138","Toll Like Receptor 9 (TLR9) Cascade",64,0.385142564713025,1.44960383433666,0.0282250970981677,0.0585346827362412,0.0262899119218042,4068,"tags=44%, list=22%, signal=34%","60587/64044/300980/289014/500133/448830/60350/100912032/84351/116663/315994/29260/116554/25272/313121/25459/311786/192255/315305/25742/291921/689314/363193/81771/116667/116590/50522/24673",0.352487857583619
"R-RNO-211935","Fatty acids",15,-0.547602990382892,-1.44504662528889,0.0690335305719921,0.123705190273238,0.055560197895117,2852,"tags=33%, list=15%, signal=28%","298423/24306/171522/313375/266674",0.241339976815091
"R-RNO-1483206","Glycerophospholipid biosynthesis",79,-0.363651228207396,-1.4414313336515,0.0228156690507929,0.049027381083989,0.0220198601957532,2649,"tags=27%, list=14%, signal=23%","681694/29510/362972/89841/297694/29254/360426/312828/361694/294255/288025/171155/293620/296623/25096/363159/314824/294324/362434/406165/295417",0.352487857583619
"R-RNO-9614085","FOXO-mediated transcription",15,0.529075491541035,1.440355352978,0.094949494949495,0.161935494714197,0.0727307246582919,5385,"tags=73%, list=29%, signal=52%","56010/25631/29357/25578/24185/29414/25577/50554/25233/56011/60331",0.206587922696891
"R-RNO-5676594","TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway",13,0.552018345440984,1.4396589807929,0.0826446280991736,0.143577531867208,0.0644855407134873,2692,"tags=31%, list=15%, signal=26%","78971/360640/500910/311786",0.224966093540314
"R-RNO-159418","Recycling of bile acids and salts",15,-0.545475002639895,-1.43943116744685,0.0710059171597633,0.126356015779093,0.0567507735642981,3391,"tags=47%, list=18%, signal=38%","83569/303879/502348/300790/60351/170698/83724",0.237793834423688
"R-RNO-983169","Class I MHC mediated antigen processing & presentation",212,0.315359633345326,1.43481933270898,0.00540430682449503,0.0144255585810089,0.00647900777435569,4937,"tags=43%, list=27%, signal=32%","89829/29670/300968/499400/313722/64525/296651/29673/24988/289990/292766/94198/363284/29675/310710/83806/287670/291597/24812/313743/117262/289924/100912032/29274/303336/311078/94196/295461/29614/29668/292588/117263/81827/297592/24968/287984/361258/24967/29677/25581/117524/365388/291983/685860/314432/287772/83499/367167/29468/299602/192255/295704/361389/64202/24223/29666/161475/140941/81807/303478/298689/296368/29671/310843/302938/64517/360643/362566/29676/29669/314613/300948/50522/288921/312647/289437/64515/361831/498005/308901/690516/304490/29144/171136/689852/85492/24747/680842/25617/303689/287155/295279",0.407017918923954
"R-RNO-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane",56,0.392454888265959,1.43254113286851,0.04397603916254,0.0861863100221864,0.0387091958721035,4068,"tags=46%, list=22%, signal=36%","60587/64044/300980/289014/500133/100912032/84351/116663/315994/680127/116554/25272/313121/25459/311786/192255/315305/25742/291921/689314/363193/81771/116667/116590/50522/24673",0.321775918075361
"R-RNO-168179","Toll Like Receptor TLR1:TLR2 Cascade",56,0.392454888265959,1.43254113286851,0.04397603916254,0.0861863100221864,0.0387091958721035,4068,"tags=46%, list=22%, signal=36%","60587/64044/300980/289014/500133/100912032/84351/116663/315994/680127/116554/25272/313121/25459/311786/192255/315305/25742/291921/689314/363193/81771/116667/116590/50522/24673",0.321775918075361
"R-RNO-168188","Toll Like Receptor TLR6:TLR2 Cascade",56,0.392454888265959,1.43254113286851,0.04397603916254,0.0861863100221864,0.0387091958721035,4068,"tags=46%, list=22%, signal=36%","60587/64044/300980/289014/500133/100912032/84351/116663/315994/680127/116554/25272/313121/25459/311786/192255/315305/25742/291921/689314/363193/81771/116667/116590/50522/24673",0.321775918075361
"R-RNO-181438","Toll Like Receptor 2 (TLR2) Cascade",56,0.392454888265959,1.43254113286851,0.04397603916254,0.0861863100221864,0.0387091958721035,4068,"tags=46%, list=22%, signal=36%","60587/64044/300980/289014/500133/100912032/84351/116663/315994/680127/116554/25272/313121/25459/311786/192255/315305/25742/291921/689314/363193/81771/116667/116590/50522/24673",0.321775918075361
"R-RNO-445989","TAK1-dependent IKK and NF-kappa-B activation",18,0.513614939359214,1.43131544448854,0.0616570327552987,0.112653223839895,0.0505963848100686,3957,"tags=50%, list=21%, signal=39%","64044/100912032/84351/25459/311786/192255/25742/291921/50522",0.252961123069611
"R-RNO-5368287","Mitochondrial translation",50,-0.404558105698501,-1.43046278069703,0.0308245158557539,0.0631902575042954,0.0283808884997253,4635,"tags=38%, list=25%, signal=29%","301240/297727/311903/363646/691814/290850/296995/303746/287302/114017/287962/297459/360594/363023/364656/293754/361473/691393/293666",0.352487857583619
"R-RNO-1834949","Cytosolic sensors of pathogen-associated DNA",19,0.503239729883568,1.42719900780241,0.0573770491803279,0.10712472752247,0.048113349548734,5751,"tags=53%, list=31%, signal=36%","499069/100912032/84351/301059/299827/192255/50522/308901/314336/25493",0.271288554688953
"R-RNO-400685","Sema4D in semaphorin signaling",11,0.582089914985328,1.42349769421138,0.0962671905697446,0.163638259260345,0.0734954939856243,4050,"tags=64%, list=22%, signal=50%","25537/362993/24553/363875/117273/361568/64373",0.20207170902116
"R-RNO-112382","Formation of RNA Pol II elongation complex",35,0.424538676676874,1.42311361213845,0.0546558704453441,0.10252102314917,0.0460456697249028,4732,"tags=51%, list=26%, signal=38%","64525/117017/306261/500715/304832/362110/316123/361531/683469/81785/81807/84389/303281/294693/363064/361365/305851/288651",0.276500599254472
"R-RNO-75955","RNA Polymerase II Transcription Elongation",35,0.424538676676874,1.42311361213845,0.0546558704453441,0.10252102314917,0.0460456697249028,4732,"tags=51%, list=26%, signal=38%","64525/117017/306261/500715/304832/362110/316123/361531/683469/81785/81807/84389/303281/294693/363064/361365/305851/288651",0.276500599254472
"R-RNO-140877","Formation of Fibrin Clot (Clotting Cascade)",24,0.472930269646462,1.41804932603033,0.0631163708086785,0.114909911330187,0.0516099397245482,3174,"tags=42%, list=17%, signal=35%","362248/24366/116727/24153/360918/29681/691992/83580/24367/25087",0.252961123069611
"R-RNO-180292","GAB1 signalosome",12,0.55678026029726,1.41710316994617,0.0894941634241245,0.153397186471116,0.0688958807473191,4414,"tags=75%, list=24%, signal=57%","25513/25433/83805/24827/59325/29183/25622/315707/81504",0.208955027549354
"R-RNO-212436","Generic Transcription Pathway",450,0.28917794413403,1.41492691364144,0.00041969679318061,0.0016517370810825,0.000741851161563593,3440,"tags=31%, list=19%, signal=26%","24577/56010/686781/25631/29670/683522/83722/689844/50662/295062/64525/25576/304794/296651/29673/117056/117017/25498/296883/289990/292766/94198/29675/58936/681178/83806/500715/287670/25697/25737/500987/85482/362093/363221/117262/289924/100912032/117254/114483/311078/373541/24842/406162/293345/60421/29614/29357/116698/29668/140583/313038/117263/25578/83805/81827/310034/24968/291787/363287/24829/314993/287984/100361529/60349/497856/309457/362110/59086/691488/83712/316123/25573/362485/24185/24967/680615/29677/301513/114494/25581/499929/362272/311860/291159/365388/289372/291983/360588/288414/64033/287772/83499/497672/29414/114592/683469/64557/312299/81785/59102/294800/64314/303518/29507/192255/304528/29619/310678/24377/302711/25591/311546/25533/116468/54237/65248/680111/361925/29666/161475/364382/192218/116484/24790/24666/81807/312303/25720/29671/361391/309002/25622/293625/689314/84389/297893/288003/64627",0.49849310876659
"R-RNO-3247509","Chromatin modifying enzymes",82,0.35855854450754,1.41315976191869,0.0216863621325999,0.0472918214067516,0.021240361462409,4319,"tags=46%, list=23%, signal=36%","304794/362831/290284/360665/362093/89820/83789/60421/364785/310769/296501/24829/691488/83712/680615/291159/361402/289372/64520/312299/303518/310678/94201/363519/361925/364382/64646/293668/363026/297893/64627/300206/290831/679713/114502/311575/83618/266670",0.352487857583619
"R-RNO-4839726","Chromatin organization",82,0.35855854450754,1.41315976191869,0.0216863621325999,0.0472918214067516,0.021240361462409,4319,"tags=46%, list=23%, signal=36%","304794/362831/290284/360665/362093/89820/83789/60421/364785/310769/296501/24829/691488/83712/680615/291159/361402/289372/64520/312299/303518/310678/94201/363519/361925/364382/64646/293668/363026/297893/64627/300206/290831/679713/114502/311575/83618/266670",0.352487857583619
"R-RNO-9007101","Rab regulation of trafficking",84,-0.358343264352069,-1.41129508470849,0.0311577506369307,0.0637458970116845,0.0286304450536637,4179,"tags=40%, list=23%, signal=31%","365372/306229/299075/287110/64862/299799/317580/311880/303734/58974/311494/288779/309306/315059/29885/94193/292760/29448/25532/311911/362599/171452/363235/314013/292886/501550/84589/117103/360827/25183/290746/25531/315999/360956",0.352487857583619
"R-RNO-72187","mRNA 3'-end processing",32,0.431366241889266,1.41002899653189,0.0715667311411992,0.12705087815884,0.057062859833624,3650,"tags=38%, list=20%, signal=30%","79227/298385/89827/362687/295284/287113/494445/502603/291877/290519/304277/114612",0.234392647294686
"R-RNO-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription",18,0.505934413967556,1.40991175512433,0.069364161849711,0.123864574731627,0.0556317828628128,4370,"tags=67%, list=24%, signal=51%","25631/295062/500715/100912032/29357/362110/192255/680111/24790/116590/50522/50554",0.237793834423688
"R-RNO-3214815","HDACs deacetylate histones",10,0.586142402419447,1.40985932615181,0.102912621359223,0.172643922902134,0.0775402430621139,5023,"tags=70%, list=27%, signal=51%","290284/83712/64520/293668/297893/83618/362834",0.193813302725311
"R-RNO-2871837","FCERI mediated NF-kB activation",11,0.576110429883916,1.40887489619461,0.106090373280943,0.177394180445296,0.0796737448866365,2043,"tags=36%, list=11%, signal=32%","81515/84351/83477/313121",0.191892240384838
"R-RNO-5654719","SHC-mediated cascade:FGFR4",18,0.505540812686957,1.40881488751258,0.069364161849711,0.123864574731627,0.0556317828628128,1457,"tags=28%, list=8%, signal=26%","24525/24605/54250/293621/85385",0.237793834423688
