fromId,toId,combined_score,fromSymbol,toSymbol
10116.ENSRNOP00000001989,10116.ENSRNOP00000018147,867,Rfc2,Pola1
10116.ENSRNOP00000001989,10116.ENSRNOP00000033277,539,Rfc2,Rmi2
10116.ENSRNOP00000001989,10116.ENSRNOP00000022231,826,Rfc2,Mcm2
10116.ENSRNOP00000001989,10116.ENSRNOP00000036763,426,Rfc2,E2f8
10116.ENSRNOP00000001989,10116.ENSRNOP00000025644,651,Rfc2,Dtymk
10116.ENSRNOP00000001989,10116.ENSRNOP00000021538,619,Rfc2,Msh2
10116.ENSRNOP00000001989,10116.ENSRNOP00000005872,519,Rfc2,Rps27a
10116.ENSRNOP00000001989,10116.ENSRNOP00000008963,411,Rfc2,Brd4
10116.ENSRNOP00000001989,10116.ENSRNOP00000069882,520,Rfc2,Ncapd2
10116.ENSRNOP00000001989,10116.ENSRNOP00000064061,532,Rfc2,Hells
10116.ENSRNOP00000001989,10116.ENSRNOP00000037955,458,Rfc2,Ckap2
10116.ENSRNOP00000001989,10116.ENSRNOP00000023709,615,Rfc2,Gins2
10116.ENSRNOP00000001989,10116.ENSRNOP00000072355,454,Rfc2,Ttk
10116.ENSRNOP00000001989,10116.ENSRNOP00000040121,512,Rfc2,Vcp
10116.ENSRNOP00000001989,10116.ENSRNOP00000009227,427,Rfc2,Casp8ap2
10116.ENSRNOP00000001989,10116.ENSRNOP00000011123,775,Rfc2,Rpa3
10116.ENSRNOP00000001989,10116.ENSRNOP00000036772,557,Rfc2,Rhno1
10116.ENSRNOP00000001989,10116.ENSRNOP00000026797,765,Rfc2,Pold1
10116.ENSRNOP00000001989,10116.ENSRNOP00000010851,431,Rfc2,Tpx2
10116.ENSRNOP00000001989,10116.ENSRNOP00000020803,417,Rfc2,Cdca3
10116.ENSRNOP00000001989,10116.ENSRNOP00000072093,706,Rfc2,Pold2
10116.ENSRNOP00000001989,10116.ENSRNOP00000052533,505,Rfc2,Trim25
10116.ENSRNOP00000001989,10116.ENSRNOP00000040906,450,Rfc2,Hjurp
10116.ENSRNOP00000001989,10116.ENSRNOP00000027362,529,Rfc2,Tinf2
10116.ENSRNOP00000001989,10116.ENSRNOP00000033647,533,Rfc2,Kif23
10116.ENSRNOP00000001989,10116.ENSRNOP00000027644,402,Rfc2,Mcmbp
10116.ENSRNOP00000001989,10116.ENSRNOP00000028975,954,Rfc2,Atad5
10116.ENSRNOP00000001989,10116.ENSRNOP00000049009,504,Rfc2,Mdc1
10116.ENSRNOP00000001989,10116.ENSRNOP00000069884,509,Rfc2,Chek1
10116.ENSRNOP00000001989,10116.ENSRNOP00000075183,663,Rfc2,Bard1
10116.ENSRNOP00000001989,10116.ENSRNOP00000015100,525,Rfc2,Wdhd1
10116.ENSRNOP00000001989,10116.ENSRNOP00000005835,809,Rfc2,Pole2
10116.ENSRNOP00000001989,10116.ENSRNOP00000010935,659,Rfc2,Usp1
10116.ENSRNOP00000001989,10116.ENSRNOP00000058920,781,Rfc2,Pole
10116.ENSRNOP00000001989,10116.ENSRNOP00000016208,573,Rfc2,Xrcc3
10116.ENSRNOP00000001989,10116.ENSRNOP00000062827,736,Rfc2,Prim1
10116.ENSRNOP00000001989,10116.ENSRNOP00000015886,477,Rfc2,Cct5
10116.ENSRNOP00000001989,10116.ENSRNOP00000075290,507,Rfc2,Kat5
10116.ENSRNOP00000001989,10116.ENSRNOP00000019799,477,Rfc2,Lig1
10116.ENSRNOP00000001989,10116.ENSRNOP00000012377,660,Rfc2,Nbn
10116.ENSRNOP00000001989,10116.ENSRNOP00000068673,612,Rfc2,Apex1
10116.ENSRNOP00000001989,10116.ENSRNOP00000017081,811,Rfc2,Mcm3
10116.ENSRNOP00000001989,10116.ENSRNOP00000024301,592,Rfc2,Gins4
10116.ENSRNOP00000001989,10116.ENSRNOP00000053270,665,Rfc2,Rad51
10116.ENSRNOP00000001989,10116.ENSRNOP00000039001,523,Rfc2,Ube2l6
10116.ENSRNOP00000001989,10116.ENSRNOP00000068247,439,Rfc2,Esco2
10116.ENSRNOP00000001989,10116.ENSRNOP00000002299,569,Rfc2,Chaf1b
10116.ENSRNOP00000001989,10116.ENSRNOP00000070472,817,Rfc2,Mcm5
10116.ENSRNOP00000001989,10116.ENSRNOP00000010955,472,Rfc2,Gins1
10116.ENSRNOP00000001989,10116.ENSRNOP00000026139,988,Rfc2,Chtf18
10116.ENSRNOP00000001989,10116.ENSRNOP00000072934,733,Rfc2,Brip1
10116.ENSRNOP00000001989,10116.ENSRNOP00000022659,578,Rfc2,Fanca
10116.ENSRNOP00000001989,10116.ENSRNOP00000004969,804,Rfc2,Mcm6
10116.ENSRNOP00000001989,10116.ENSRNOP00000027842,905,Rfc2,Fen1
10116.ENSRNOP00000001989,10116.ENSRNOP00000013931,547,Rfc2,Smc4
10116.ENSRNOP00000001989,10116.ENSRNOP00000002510,856,Rfc2,Mcm4
10116.ENSRNOP00000001989,10116.ENSRNOP00000025389,479,Rfc2,Gmnn
10116.ENSRNOP00000001989,10116.ENSRNOP00000015065,791,Rfc2,Blm
10116.ENSRNOP00000001989,10116.ENSRNOP00000072696,428,Rfc2,Vars1
10116.ENSRNOP00000001989,10116.ENSRNOP00000038312,453,Rfc2,Cdca2
10116.ENSRNOP00000001989,10116.ENSRNOP00000028887,992,Rfc2,Pcna
10116.ENSRNOP00000001989,10116.ENSRNOP00000041446,533,Rfc2,Palb2
10116.ENSRNOP00000001989,10116.ENSRNOP00000024113,589,Rfc2,Ercc1
10116.ENSRNOP00000001989,10116.ENSRNOP00000034964,498,Rfc2,Ckap2l
10116.ENSRNOP00000001989,10116.ENSRNOP00000024875,720,Rfc2,Pold3
10116.ENSRNOP00000001989,10116.ENSRNOP00000059094,553,Rfc2,Cdc7
10116.ENSRNOP00000001989,10116.ENSRNOP00000022256,565,Rfc2,Pclaf
10116.ENSRNOP00000001989,10116.ENSRNOP00000062751,518,Rfc2,Usp43
10116.ENSRNOP00000001989,10116.ENSRNOP00000012492,415,Rfc2,Orc1
10116.ENSRNOP00000001989,10116.ENSRNOP00000007285,469,Rfc2,Mad2l1
10116.ENSRNOP00000001989,10116.ENSRNOP00000024557,915,Rfc2,Rad1
10116.ENSRNOP00000001989,10116.ENSRNOP00000038101,974,Rfc2,Dscc1
10116.ENSRNOP00000001989,10116.ENSRNOP00000064166,615,Rfc2,Rrm1
10116.ENSRNOP00000001989,10116.ENSRNOP00000063400,642,Rfc2,Rad18
10116.ENSRNOP00000001989,10116.ENSRNOP00000017291,554,Rfc2,Rbbp8
10116.ENSRNOP00000001989,10116.ENSRNOP00000022170,453,Rfc2,Nasp
10116.ENSRNOP00000001989,10116.ENSRNOP00000059833,625,Rfc2,Tipin
10116.ENSRNOP00000001989,10116.ENSRNOP00000024178,585,Rfc2,Mcm10
10116.ENSRNOP00000001989,10116.ENSRNOP00000002066,427,Rfc2,Cdca7
10116.ENSRNOP00000001989,10116.ENSRNOP00000017549,843,Rfc2,Rpa2
10116.ENSRNOP00000001989,10116.ENSRNOP00000033340,536,Rfc2,Gas2l3
10116.ENSRNOP00000001989,10116.ENSRNOP00000070516,483,Rfc2,Timeless
10116.ENSRNOP00000001989,10116.ENSRNOP00000020940,423,Rfc2,Aldh18a1
10116.ENSRNOP00000001989,10116.ENSRNOP00000024801,999,Rfc2,Rad17
10116.ENSRNOP00000001989,10116.ENSRNOP00000028406,879,Rfc2,Pola2
10116.ENSRNOP00000001989,10116.ENSRNOP00000052049,442,Rfc2,Eftud2
10116.ENSRNOP00000002003,10116.ENSRNOP00000069209,832,Cldn4,Cldn7
10116.ENSRNOP00000002003,10116.ENSRNOP00000038862,683,Cldn4,Cldn17
10116.ENSRNOP00000002003,10116.ENSRNOP00000062549,867,Cldn4,Tjp2
10116.ENSRNOP00000002003,10116.ENSRNOP00000073940,508,Cldn4,Pcdh1
10116.ENSRNOP00000002003,10116.ENSRNOP00000014020,500,Cldn4,Tlr4
10116.ENSRNOP00000002003,10116.ENSRNOP00000018246,479,Cldn4,Cdh6
10116.ENSRNOP00000002003,10116.ENSRNOP00000017983,500,Cldn4,Cdh5
10116.ENSRNOP00000002003,10116.ENSRNOP00000013732,480,Cldn4,Il6
10116.ENSRNOP00000002003,10116.ENSRNOP00000023537,440,Cldn4,Zyx
10116.ENSRNOP00000002003,10116.ENSRNOP00000008041,541,Cldn4,Ctnna1
10116.ENSRNOP00000002003,10116.ENSRNOP00000012328,725,Cldn4,Epha2
10116.ENSRNOP00000002003,10116.ENSRNOP00000075566,435,Cldn4,Krt7
10116.ENSRNOP00000002003,10116.ENSRNOP00000038458,558,Cldn4,Vezt
10116.ENSRNOP00000002003,10116.ENSRNOP00000009635,575,Cldn4,Efnb1
10116.ENSRNOP00000002003,10116.ENSRNOP00000064411,719,Cldn4,Cldn3
10116.ENSRNOP00000002003,10116.ENSRNOP00000021135,698,Cldn4,Epcam
10116.ENSRNOP00000002003,10116.ENSRNOP00000072672,493,Cldn4,Actb
10116.ENSRNOP00000002003,10116.ENSRNOP00000008753,405,Cldn4,Elf3
10116.ENSRNOP00000002003,10116.ENSRNOP00000002640,888,Cldn4,Cldn1
10116.ENSRNOP00000002003,10116.ENSRNOP00000014785,494,Cldn4,Itgb1
10116.ENSRNOP00000002003,10116.ENSRNOP00000029068,592,Cldn4,Krt8
10116.ENSRNOP00000002003,10116.ENSRNOP00000027346,736,Cldn4,Cdh1
10116.ENSRNOP00000002003,10116.ENSRNOP00000006141,892,Cldn4,F11r
10116.ENSRNOP00000002037,10116.ENSRNOP00000074216,956,Psmb1,Adrm1
10116.ENSRNOP00000002037,10116.ENSRNOP00000009649,997,Psmb1,Psmc6
10116.ENSRNOP00000002037,10116.ENSRNOP00000013053,415,Psmb1,Mapk6
10116.ENSRNOP00000002037,10116.ENSRNOP00000026988,426,Psmb1,Nfkbie
10116.ENSRNOP00000002037,10116.ENSRNOP00000028143,424,Psmb1,Pten
10116.ENSRNOP00000002037,10116.ENSRNOP00000036882,409,Psmb1,Eef1b2
10116.ENSRNOP00000002037,10116.ENSRNOP00000002358,999,Psmb1,Psmd2
10116.ENSRNOP00000002037,10116.ENSRNOP00000024689,406,Psmb1,Anapc10
10116.ENSRNOP00000002037,10116.ENSRNOP00000032191,427,Psmb1,Cdk2
10116.ENSRNOP00000002037,10116.ENSRNOP00000002114,535,Psmb1,Nfe2l2
10116.ENSRNOP00000002037,10116.ENSRNOP00000028484,999,Psmb1,Psmb4
10116.ENSRNOP00000002037,10116.ENSRNOP00000027957,831,Psmb1,Psme3
10116.ENSRNOP00000002037,10116.ENSRNOP00000024306,993,Psmb1,Psmd1
10116.ENSRNOP00000002037,10116.ENSRNOP00000012492,405,Psmb1,Orc1
10116.ENSRNOP00000002037,10116.ENSRNOP00000025824,404,Psmb1,Cct3
10116.ENSRNOP00000002037,10116.ENSRNOP00000041821,416,Psmb1,Eef2
10116.ENSRNOP00000002037,10116.ENSRNOP00000007424,936,Psmb1,Desi1
10116.ENSRNOP00000002037,10116.ENSRNOP00000021156,418,Psmb1,Ccna2
10116.ENSRNOP00000002037,10116.ENSRNOP00000026341,481,Psmb1,Oaz1
10116.ENSRNOP00000002037,10116.ENSRNOP00000026279,879,Psmb1,Psme2
10116.ENSRNOP00000002037,10116.ENSRNOP00000052395,426,Psmb1,Cks1b
10116.ENSRNOP00000002037,10116.ENSRNOP00000026184,416,Psmb1,Ltbr
10116.ENSRNOP00000002037,10116.ENSRNOP00000007702,425,Psmb1,Birc3
10116.ENSRNOP00000002037,10116.ENSRNOP00000025389,413,Psmb1,Gmnn
10116.ENSRNOP00000002037,10116.ENSRNOP00000009666,999,Psmb1,Psma6
10116.ENSRNOP00000002037,10116.ENSRNOP00000019104,999,Psmb1,Psmd7
10116.ENSRNOP00000002037,10116.ENSRNOP00000051516,414,Psmb1,Csnk1a1
10116.ENSRNOP00000002037,10116.ENSRNOP00000016450,998,Psmb1,Psmc2
10116.ENSRNOP00000002037,10116.ENSRNOP00000020014,406,Psmb1,Ccne1
10116.ENSRNOP00000002037,10116.ENSRNOP00000042230,442,Psmb1,Hif1a
10116.ENSRNOP00000002037,10116.ENSRNOP00000022977,566,Psmb1,Ube2s
10116.ENSRNOP00000002037,10116.ENSRNOP00000054614,462,Psmb1,Relb
10116.ENSRNOP00000002037,10116.ENSRNOP00000012842,645,Psmb1,Uchl3
10116.ENSRNOP00000002037,10116.ENSRNOP00000012847,400,Psmb1,Cct4
10116.ENSRNOP00000002037,10116.ENSRNOP00000015757,998,Psmb1,Psmc3
10116.ENSRNOP00000002037,10116.ENSRNOP00000066877,909,Psmb1,Pomp
10116.ENSRNOP00000002037,10116.ENSRNOP00000026462,998,Psmb1,Psmb10
10116.ENSRNOP00000002037,10116.ENSRNOP00000025433,689,Psmb1,Psmd5
10116.ENSRNOP00000002037,10116.ENSRNOP00000071068,999,Psmb1,Psmd14
10116.ENSRNOP00000002037,10116.ENSRNOP00000028141,408,Psmb1,Cdc25a
10116.ENSRNOP00000002037,10116.ENSRNOP00000024126,900,Psmb1,Psmg2
10116.ENSRNOP00000002037,10116.ENSRNOP00000044552,426,Psmb1,Rela
10116.ENSRNOP00000002037,10116.ENSRNOP00000020537,966,Psmb1,Usp14
10116.ENSRNOP00000002037,10116.ENSRNOP00000028481,560,Psmb1,Fau
10116.ENSRNOP00000002037,10116.ENSRNOP00000010753,999,Psmb1,Psma3
10116.ENSRNOP00000002037,10116.ENSRNOP00000052889,400,Psmb1,Tnfrsf13c
10116.ENSRNOP00000002037,10116.ENSRNOP00000054528,641,Psmb1,Psmd9
10116.ENSRNOP00000002037,10116.ENSRNOP00000017753,403,Psmb1,Ajuba
10116.ENSRNOP00000002037,10116.ENSRNOP00000004283,999,Psmb1,Psmd12
10116.ENSRNOP00000002037,10116.ENSRNOP00000022478,448,Psmb1,Tnfrsf1b
10116.ENSRNOP00000002037,10116.ENSRNOP00000025819,994,Psmb1,Psmc4
10116.ENSRNOP00000002037,10116.ENSRNOP00000006554,403,Psmb1,Limd1
10116.ENSRNOP00000002037,10116.ENSRNOP00000004843,400,Psmb1,Tnfrsf12a
10116.ENSRNOP00000002037,10116.ENSRNOP00000033144,431,Psmb1,Rps25
10116.ENSRNOP00000002037,10116.ENSRNOP00000015946,999,Psmb1,Psma1
10116.ENSRNOP00000002037,10116.ENSRNOP00000074075,404,Psmb1,Cul2
10116.ENSRNOP00000002037,10116.ENSRNOP00000008253,408,Psmb1,Traf2
10116.ENSRNOP00000002037,10116.ENSRNOP00000031476,400,Psmb1,Prickle1
10116.ENSRNOP00000002037,10116.ENSRNOP00000002962,608,Psmb1,Mrps18c
10116.ENSRNOP00000002037,10116.ENSRNOP00000005967,549,Psmb1,Desi2
10116.ENSRNOP00000002037,10116.ENSRNOP00000009249,997,Psmb1,Psmd6
10116.ENSRNOP00000002037,10116.ENSRNOP00000046491,441,Psmb1,Hnrnpd
10116.ENSRNOP00000002037,10116.ENSRNOP00000037928,997,Psmb1,Psmd3
10116.ENSRNOP00000002037,10116.ENSRNOP00000026507,999,Psmb1,Psmb6
10116.ENSRNOP00000002037,10116.ENSRNOP00000010962,689,Psmb1,Akirin2
10116.ENSRNOP00000002037,10116.ENSRNOP00000013997,992,Psmb1,Psmc5
10116.ENSRNOP00000002037,10116.ENSRNOP00000027937,997,Psmb1,Psmd8
10116.ENSRNOP00000002037,10116.ENSRNOP00000005872,820,Psmb1,Rps27a
10116.ENSRNOP00000002037,10116.ENSRNOP00000040121,631,Psmb1,Vcp
10116.ENSRNOP00000002037,10116.ENSRNOP00000015618,999,Psmb1,Psmb2
10116.ENSRNOP00000002037,10116.ENSRNOP00000004532,416,Psmb1,Map3k14
10116.ENSRNOP00000002037,10116.ENSRNOP00000072621,513,Psmb1,Elob
10116.ENSRNOP00000002037,10116.ENSRNOP00000061250,400,Psmb1,Rps11
10116.ENSRNOP00000002037,10116.ENSRNOP00000025224,466,Psmb1,Rpsa
10116.ENSRNOP00000002037,10116.ENSRNOP00000027305,437,Psmb1,Eef1g
10116.ENSRNOP00000002037,10116.ENSRNOP00000074788,430,Psmb1,Skp2
10116.ENSRNOP00000002037,10116.ENSRNOP00000023132,458,Psmb1,Prdx1
10116.ENSRNOP00000002037,10116.ENSRNOP00000071283,416,Psmb1,Ube2n
10116.ENSRNOP00000002037,10116.ENSRNOP00000026928,999,Psmb1,Psma5
10116.ENSRNOP00000002037,10116.ENSRNOP00000028589,998,Psmb1,Psmd4
10116.ENSRNOP00000002037,10116.ENSRNOP00000071363,400,Psmb1,Cdc6
10116.ENSRNOP00000002037,10116.ENSRNOP00000057944,468,Psmb1,Ubqln1
10116.ENSRNOP00000002037,10116.ENSRNOP00000072614,443,Psmb1,Spred3
10116.ENSRNOP00000002037,10116.ENSRNOP00000028881,662,Psmb1,Prnp
10116.ENSRNOP00000002037,10116.ENSRNOP00000005329,999,Psmb1,Psmc1
10116.ENSRNOP00000002037,10116.ENSRNOP00000026235,451,Psmb1,Nfkb2
10116.ENSRNOP00000002037,10116.ENSRNOP00000019531,449,Psmb1,Tcp1
10116.ENSRNOP00000002037,10116.ENSRNOP00000070048,998,Psmb1,Psmd11
10116.ENSRNOP00000002037,10116.ENSRNOP00000028555,561,Psmb1,Rpl18
10116.ENSRNOP00000002037,10116.ENSRNOP00000051856,530,Psmb1,Nploc4
10116.ENSRNOP00000002037,10116.ENSRNOP00000071456,546,Psmb1,Eloc
10116.ENSRNOP00000002037,10116.ENSRNOP00000019642,999,Psmb1,Psmd13
10116.ENSRNOP00000002037,10116.ENSRNOP00000035405,463,Psmb1,Isg15
10116.ENSRNOP00000002037,10116.ENSRNOP00000067288,402,Psmb1,Eif3i
10116.ENSRNOP00000002037,10116.ENSRNOP00000010696,406,Psmb1,Ccne2
10116.ENSRNOP00000002037,10116.ENSRNOP00000074031,431,Psmb1,Tp53
10116.ENSRNOP00000002053,10116.ENSRNOP00000074074,533,Snrpa,Ppie
10116.ENSRNOP00000002053,10116.ENSRNOP00000007351,979,Snrpa,Snrpf
10116.ENSRNOP00000002053,10116.ENSRNOP00000075740,429,Snrpa,Pcbp2
10116.ENSRNOP00000002053,10116.ENSRNOP00000066627,831,Snrpa,Polr2h
10116.ENSRNOP00000002053,10116.ENSRNOP00000026313,821,Snrpa,Polr2g
10116.ENSRNOP00000002053,10116.ENSRNOP00000021221,993,Snrpa,Snrpd2
10116.ENSRNOP00000002053,10116.ENSRNOP00000025550,611,Snrpa,Rbm17
10116.ENSRNOP00000002053,10116.ENSRNOP00000027550,579,Snrpa,Armc6
10116.ENSRNOP00000002053,10116.ENSRNOP00000053848,531,Snrpa,Ascc3
10116.ENSRNOP00000002053,10116.ENSRNOP00000065496,483,Snrpa,Ebna1bp2
10116.ENSRNOP00000002053,10116.ENSRNOP00000028373,823,Snrpa,Prpf19
10116.ENSRNOP00000002053,10116.ENSRNOP00000018646,996,Snrpa,Snrpd1
10116.ENSRNOP00000002053,10116.ENSRNOP00000029414,438,Snrpa,Ppm1g
10116.ENSRNOP00000002053,10116.ENSRNOP00000016325,865,Snrpa,Snrnp40
10116.ENSRNOP00000002053,10116.ENSRNOP00000052160,500,Snrpa,Hnrnpa1
10116.ENSRNOP00000002053,10116.ENSRNOP00000017832,728,Snrpa,Cwc27
10116.ENSRNOP00000002053,10116.ENSRNOP00000021392,869,Snrpa,U2af2
10116.ENSRNOP00000002053,10116.ENSRNOP00000054664,514,Snrpa,Rpp38
10116.ENSRNOP00000002053,10116.ENSRNOP00000016758,900,Snrpa,Snrpa1
10116.ENSRNOP00000002053,10116.ENSRNOP00000065967,991,Snrpa,Snrpd3
10116.ENSRNOP00000002053,10116.ENSRNOP00000006900,806,Snrpa,Snrpb2
10116.ENSRNOP00000002053,10116.ENSRNOP00000034042,543,Snrpa,mrpl24
10116.ENSRNOP00000002053,10116.ENSRNOP00000019810,794,Snrpa,Dhx38
10116.ENSRNOP00000002053,10116.ENSRNOP00000023285,463,Snrpa,Cd2bp2
10116.ENSRNOP00000002053,10116.ENSRNOP00000068949,484,Snrpa,Ddx39a
10116.ENSRNOP00000002053,10116.ENSRNOP00000028628,407,Snrpa,Sf1
10116.ENSRNOP00000002053,10116.ENSRNOP00000022367,988,Snrpa,Snrpg
10116.ENSRNOP00000002053,10116.ENSRNOP00000025467,479,Snrpa,Tcerg1
10116.ENSRNOP00000002053,10116.ENSRNOP00000068727,832,Snrpa,Prpf3
10116.ENSRNOP00000002053,10116.ENSRNOP00000039180,573,Snrpa,Cwc22
10116.ENSRNOP00000002053,10116.ENSRNOP00000059249,514,Snrpa,Krr1
10116.ENSRNOP00000002053,10116.ENSRNOP00000072903,890,Snrpa,Prpf31
10116.ENSRNOP00000002053,10116.ENSRNOP00000010373,928,Snrpa,Sf3a3
10116.ENSRNOP00000002053,10116.ENSRNOP00000026087,807,Snrpa,Rbm22
10116.ENSRNOP00000002053,10116.ENSRNOP00000011557,853,Snrpa,Lsm3
10116.ENSRNOP00000002053,10116.ENSRNOP00000007367,588,Snrpa,Rbm3
10116.ENSRNOP00000002053,10116.ENSRNOP00000076232,734,Snrpa,Ppil1
10116.ENSRNOP00000002053,10116.ENSRNOP00000074636,461,Snrpa,Sfpq
10116.ENSRNOP00000002053,10116.ENSRNOP00000015036,434,Snrpa,Ptbp2
10116.ENSRNOP00000002053,10116.ENSRNOP00000074325,418,Snrpa,Naa10
10116.ENSRNOP00000002053,10116.ENSRNOP00000013571,782,Snrpa,Isy1
10116.ENSRNOP00000002053,10116.ENSRNOP00000038631,402,Snrpa,Dhx37
10116.ENSRNOP00000002053,10116.ENSRNOP00000024456,401,Snrpa,Smn1
10116.ENSRNOP00000002053,10116.ENSRNOP00000067005,459,Snrpa,U2af1
10116.ENSRNOP00000002053,10116.ENSRNOP00000012635,539,Snrpa,Prpf38a
10116.ENSRNOP00000002053,10116.ENSRNOP00000052049,910,Snrpa,Eftud2
10116.ENSRNOP00000002053,10116.ENSRNOP00000075283,489,Snrpa,Sde2
10116.ENSRNOP00000002053,10116.ENSRNOP00000047775,947,Snrpa,Snrpe
10116.ENSRNOP00000002053,10116.ENSRNOP00000009112,782,Snrpa,Plrg1
10116.ENSRNOP00000002053,10116.ENSRNOP00000008427,424,Snrpa,Srsf6
10116.ENSRNOP00000002053,10116.ENSRNOP00000023854,871,Snrpa,Sf3b3
10116.ENSRNOP00000002053,10116.ENSRNOP00000075738,428,Snrpa,Prmt7
10116.ENSRNOP00000002053,10116.ENSRNOP00000019994,875,Snrpa,Sf3b5
10116.ENSRNOP00000002053,10116.ENSRNOP00000075209,486,Snrpa,Cpsf2
10116.ENSRNOP00000002053,10116.ENSRNOP00000019157,450,Snrpa,Med27
10116.ENSRNOP00000002053,10116.ENSRNOP00000016318,515,Snrpa,Cstf3
10116.ENSRNOP00000002053,10116.ENSRNOP00000066894,604,Snrpa,Khdrbs1
10116.ENSRNOP00000002053,10116.ENSRNOP00000041821,570,Snrpa,Eef2
10116.ENSRNOP00000002053,10116.ENSRNOP00000009152,838,Snrpa,Snu13
10116.ENSRNOP00000002053,10116.ENSRNOP00000028758,841,Snrpa,Sf3b4
10116.ENSRNOP00000002053,10116.ENSRNOP00000017421,593,Snrpa,Magoh
10116.ENSRNOP00000002053,10116.ENSRNOP00000028807,625,Snrpa,Rbm8a
10116.ENSRNOP00000002053,10116.ENSRNOP00000039298,992,Snrpa,Snrpb
10116.ENSRNOP00000002053,10116.ENSRNOP00000013552,488,Snrpa,Pcf11
10116.ENSRNOP00000002053,10116.ENSRNOP00000069876,433,Snrpa,Hnrnpa3
10116.ENSRNOP00000002053,10116.ENSRNOP00000026202,921,Snrpa,Sf3a2
10116.ENSRNOP00000002053,10116.ENSRNOP00000008355,912,Snrpa,Sf3a1
10116.ENSRNOP00000002053,10116.ENSRNOP00000026567,941,Snrpa,Lsm4
10116.ENSRNOP00000002053,10116.ENSRNOP00000043256,684,Snrpa,Ptbp1
10116.ENSRNOP00000002053,10116.ENSRNOP00000059353,749,Snrpa,Ppih
10116.ENSRNOP00000002053,10116.ENSRNOP00000063697,471,Snrpa,Nhp2
10116.ENSRNOP00000002053,10116.ENSRNOP00000005126,825,Snrpa,Dhx15
10116.ENSRNOP00000002053,10116.ENSRNOP00000074699,816,Snrpa,Lsm2
10116.ENSRNOP00000002053,10116.ENSRNOP00000029729,859,Snrpa,Rbm42
10116.ENSRNOP00000002066,10116.ENSRNOP00000023709,550,Cdca7,Gins2
10116.ENSRNOP00000002066,10116.ENSRNOP00000072355,450,Cdca7,Ttk
10116.ENSRNOP00000002066,10116.ENSRNOP00000009227,413,Cdca7,Casp8ap2
10116.ENSRNOP00000002066,10116.ENSRNOP00000073348,500,Cdca7,Exosc8
10116.ENSRNOP00000002066,10116.ENSRNOP00000069882,478,Cdca7,Ncapd2
10116.ENSRNOP00000002066,10116.ENSRNOP00000064061,735,Cdca7,Hells
10116.ENSRNOP00000002066,10116.ENSRNOP00000037955,579,Cdca7,Ckap2
10116.ENSRNOP00000002066,10116.ENSRNOP00000020803,570,Cdca7,Cdca3
10116.ENSRNOP00000002066,10116.ENSRNOP00000040906,527,Cdca7,Hjurp
10116.ENSRNOP00000002066,10116.ENSRNOP00000032795,426,Cdca7,Cenpe
10116.ENSRNOP00000002066,10116.ENSRNOP00000033647,471,Cdca7,Kif23
10116.ENSRNOP00000002066,10116.ENSRNOP00000072371,469,Cdca7,Aurkb
10116.ENSRNOP00000002066,10116.ENSRNOP00000010851,514,Cdca7,Tpx2
10116.ENSRNOP00000002066,10116.ENSRNOP00000025903,455,Cdca7,Kif2c
10116.ENSRNOP00000002066,10116.ENSRNOP00000052733,453,Cdca7,Psrc1
10116.ENSRNOP00000002066,10116.ENSRNOP00000066206,504,Cdca7,Cdc45
10116.ENSRNOP00000002066,10116.ENSRNOP00000064942,534,Cdca7,Cdca4
10116.ENSRNOP00000002066,10116.ENSRNOP00000070138,408,Cdca7,Cdk1
10116.ENSRNOP00000002066,10116.ENSRNOP00000073202,454,Cdca7,Exo1
10116.ENSRNOP00000002066,10116.ENSRNOP00000005576,548,Cdca7,Dtl
10116.ENSRNOP00000002066,10116.ENSRNOP00000064620,485,Cdca7,Cdca5
10116.ENSRNOP00000002066,10116.ENSRNOP00000008508,549,Cdca7,Atad2
10116.ENSRNOP00000002066,10116.ENSRNOP00000071363,565,Cdca7,Cdc6
10116.ENSRNOP00000002066,10116.ENSRNOP00000022231,470,Cdca7,Mcm2
10116.ENSRNOP00000002066,10116.ENSRNOP00000036763,476,Cdca7,E2f8
10116.ENSRNOP00000002066,10116.ENSRNOP00000073334,474,Cdca7,Rrm2
10116.ENSRNOP00000002066,10116.ENSRNOP00000015227,436,Cdca7,Clspn
10116.ENSRNOP00000002066,10116.ENSRNOP00000046417,406,Cdca7,Cenpu
10116.ENSRNOP00000002066,10116.ENSRNOP00000018147,438,Cdca7,Pola1
10116.ENSRNOP00000002066,10116.ENSRNOP00000066794,510,Cdca7,Uhrf1
10116.ENSRNOP00000002066,10116.ENSRNOP00000034964,559,Cdca7,Ckap2l
10116.ENSRNOP00000002066,10116.ENSRNOP00000038312,672,Cdca7,Cdca2
10116.ENSRNOP00000002066,10116.ENSRNOP00000007285,405,Cdca7,Mad2l1
10116.ENSRNOP00000002066,10116.ENSRNOP00000019601,469,Cdca7,Anln
10116.ENSRNOP00000002066,10116.ENSRNOP00000024875,472,Cdca7,Pold3
10116.ENSRNOP00000002066,10116.ENSRNOP00000005857,424,Cdca7,Fignl1
10116.ENSRNOP00000002066,10116.ENSRNOP00000022170,502,Cdca7,Nasp
10116.ENSRNOP00000002066,10116.ENSRNOP00000075589,430,Cdca7,Hnrnpdl
10116.ENSRNOP00000002066,10116.ENSRNOP00000038101,596,Cdca7,Dscc1
